user_id,item_id,sex,age,type,color
2373,19,Women,30s,running,brown
2373,41,Unknown,30s,running,red
2374,92,Women,20s,golf,other
2374,5,Kids,20s,sandal,brown
2374,69,Men,20s,sneaker,white
2374,98,Kids,40s,boot,red
2374,24,Women,30s,boot,blue
2375,11,Unknown,50s,sandal,white
2375,68,Men,30s,basket,blue
2375,34,Men,30s,sandal,blue
2375,42,Women,20s,running,white
2375,82,Men,20s,boot,red
2376,15,Men,40s,golf,white
2376,73,Men,40s,golf,blue
2376,7,Women,30s,basket,white
2376,55,Men,20s,golf,black
2376,98,Kids,40s,boot,red
2377,90,Women,50s,basket,white
2377,83,Women,20s,sandal,white
2377,30,Men,50s,basket,gray
2377,80,Women,50s,sneaker,brown
2377,97,Kids,40s,running,blue
2378,86,Men,50s,basket,white
2378,44,Men,30s,running,red
2378,59,Kids,30s,basket,red
2378,10,Women,50s,boot,red
2378,23,Women,40s,running,other
2379,87,Kids,40s,boot,other
2379,92,Women,20s,golf,other
2379,88,Men,20s,sneaker,blue
2379,81,Women,60s+,sandal,black
2379,75,Women,60s+,running,blue
2380,87,Kids,40s,boot,other
2380,82,Men,20s,boot,red
2380,41,Unknown,30s,running,red
2380,37,Women,20s,basket,brown
2380,70,Kids,60s+,boot,gray
2381,89,Men,10s,running,gray
2381,87,Kids,40s,boot,other
2381,4,Kids,30s,boot,white
2381,2,Men,20s,sandal,brown
2381,65,Women,50s,boot,blue
2382,81,Women,60s+,sandal,black
2382,96,Men,20s,sneaker,black
2382,12,Kids,40s,running,white
2382,41,Unknown,30s,running,red
2382,4,Kids,30s,boot,white
2383,96,Men,20s,sneaker,black
2383,98,Kids,40s,boot,red
2383,39,Men,30s,running,red
2383,63,Men,30s,golf,other
2383,13,Women,50s,golf,gray
2384,86,Men,50s,basket,white
2384,55,Men,20s,golf,black
2384,72,Women,40s,basket,gray
2384,84,Men,30s,golf,brown
2384,49,Men,40s,boot,other
2385,65,Women,50s,boot,blue
2385,23,Women,40s,running,other
2385,49,Men,40s,boot,other
2385,84,Men,30s,golf,brown
2385,93,Men,20s,sneaker,brown
2386,46,Women,10s,sneaker,other
2386,11,Unknown,50s,sandal,white
2386,91,Unknown,20s,golf,black
2386,79,Women,50s,sneaker,black
2386,44,Men,30s,running,red
2387,51,Men,30s,sneaker,red
2387,15,Men,40s,golf,white
2387,49,Men,40s,boot,other
2387,56,Women,20s,basket,brown
2387,59,Kids,30s,basket,red
2388,79,Women,50s,sneaker,black
2388,51,Men,30s,sneaker,red
2388,32,Men,20s,sneaker,gray
2388,93,Men,20s,sneaker,brown
2388,33,Men,50s,boot,white
2389,56,Women,20s,basket,brown
2389,13,Women,50s,golf,gray
2389,62,Men,20s,golf,brown
2389,31,Kids,40s,basket,red
2389,49,Men,40s,boot,other
2390,5,Kids,20s,sandal,brown
2390,74,Unknown,30s,running,black
2390,49,Men,40s,boot,other
2390,19,Women,30s,running,brown
2390,51,Men,30s,sneaker,red
2391,87,Kids,40s,boot,other
2391,4,Kids,30s,boot,white
2391,47,Men,20s,basket,other
2391,75,Women,60s+,running,blue
2391,56,Women,20s,basket,brown
2392,63,Men,30s,golf,other
2392,87,Kids,40s,boot,other
2392,25,Women,30s,golf,black
2392,55,Men,20s,golf,black
2392,5,Kids,20s,sandal,brown
2393,52,Men,40s,boot,other
2393,78,Unknown,30s,golf,red
2393,96,Men,20s,sneaker,black
2393,80,Women,50s,sneaker,brown
2393,30,Men,50s,basket,gray
2394,36,Women,50s,golf,white
2394,67,Men,20s,sandal,brown
2394,90,Women,50s,basket,white
2394,16,Men,10s,basket,black
2394,91,Unknown,20s,golf,black
2395,88,Men,20s,sneaker,blue
2395,86,Men,50s,basket,white
2395,14,Women,20s,sandal,red
2395,83,Women,20s,sandal,white
2395,5,Kids,20s,sandal,brown
2396,54,Unknown,20s,basket,other
2396,20,Women,20s,sandal,brown
2396,34,Men,30s,sandal,blue
2396,2,Men,20s,sandal,brown
2396,3,Unknown,20s,basket,brown
2397,80,Women,50s,sneaker,brown
2397,17,Women,30s,golf,black
2397,97,Kids,40s,running,blue
2397,41,Unknown,30s,running,red
2397,44,Men,30s,running,red
2398,45,Men,20s,boot,other
2398,38,Men,20s,sandal,white
2398,68,Men,30s,basket,blue
2398,21,Women,40s,sandal,blue
2398,11,Unknown,50s,sandal,white
2399,23,Women,40s,running,other
2399,53,Women,20s,boot,other
2399,32,Men,20s,sneaker,gray
2399,89,Men,10s,running,gray
2399,81,Women,60s+,sandal,black
2400,40,Women,40s,basket,gray
2400,30,Men,50s,basket,gray
2400,83,Women,20s,sandal,white
2400,41,Unknown,30s,running,red
2400,60,Women,40s,basket,other
2401,81,Women,60s+,sandal,black
2401,44,Men,30s,running,red
2401,40,Women,40s,basket,gray
2401,49,Men,40s,boot,other
2401,82,Men,20s,boot,red
2402,85,Women,50s,basket,blue
2402,65,Women,50s,boot,blue
2402,42,Women,20s,running,white
2402,60,Women,40s,basket,other
2402,53,Women,20s,boot,other
2403,59,Kids,30s,basket,red
2403,20,Women,20s,sandal,brown
2403,10,Women,50s,boot,red
2403,50,Women,10s,golf,gray
2403,86,Men,50s,basket,white
2404,24,Women,30s,boot,blue
2404,21,Women,40s,sandal,blue
2404,19,Women,30s,running,brown
2404,43,Women,30s,golf,white
2404,45,Men,20s,boot,other
2405,47,Men,20s,basket,other
2405,30,Men,50s,basket,gray
2405,88,Men,20s,sneaker,blue
2405,16,Men,10s,basket,black
2405,28,Women,20s,boot,blue
2406,59,Kids,30s,basket,red
2406,75,Women,60s+,running,blue
2406,96,Men,20s,sneaker,black
2406,26,Women,40s,sneaker,brown
2406,23,Women,40s,running,other
2407,13,Women,50s,golf,gray
2407,39,Men,30s,running,red
2407,79,Women,50s,sneaker,black
2407,71,Women,30s,basket,gray
2407,67,Men,20s,sandal,brown
2408,23,Women,40s,running,other
2408,3,Unknown,20s,basket,brown
2408,22,Women,30s,sandal,black
2408,82,Men,20s,boot,red
2408,34,Men,30s,sandal,blue
2409,88,Men,20s,sneaker,blue
2409,60,Women,40s,basket,other
2409,9,Men,10s,sneaker,blue
2409,3,Unknown,20s,basket,brown
2409,36,Women,50s,golf,white
2410,49,Men,40s,boot,other
2410,33,Men,50s,boot,white
2410,5,Kids,20s,sandal,brown
2410,39,Men,30s,running,red
2410,31,Kids,40s,basket,red
2411,75,Women,60s+,running,blue
2411,93,Men,20s,sneaker,brown
2411,37,Women,20s,basket,brown
2411,73,Men,40s,golf,blue
2411,11,Unknown,50s,sandal,white
2412,84,Men,30s,golf,brown
2412,53,Women,20s,boot,other
2412,11,Unknown,50s,sandal,white
2412,88,Men,20s,sneaker,blue
2412,6,Women,50s,basket,white
2413,6,Women,50s,basket,white
2413,13,Women,50s,golf,gray
2413,53,Women,20s,boot,other
2413,48,Men,50s,boot,white
2413,23,Women,40s,running,other
2414,50,Women,10s,golf,gray
2414,47,Men,20s,basket,other
2414,44,Men,30s,running,red
2414,32,Men,20s,sneaker,gray
2414,58,Women,30s,boot,gray
2415,38,Men,20s,sandal,white
2415,43,Women,30s,golf,white
2415,80,Women,50s,sneaker,brown
2415,76,Unknown,20s,basket,white
2415,12,Kids,40s,running,white
2416,19,Women,30s,running,brown
2416,9,Men,10s,sneaker,blue
2416,46,Women,10s,sneaker,other
2416,26,Women,40s,sneaker,brown
2416,18,Men,10s,sandal,gray
2417,50,Women,10s,golf,gray
2417,76,Unknown,20s,basket,white
2417,23,Women,40s,running,other
2417,70,Kids,60s+,boot,gray
2417,63,Men,30s,golf,other
2418,65,Women,50s,boot,blue
2418,31,Kids,40s,basket,red
2418,76,Unknown,20s,basket,white
2418,17,Women,30s,golf,black
2418,78,Unknown,30s,golf,red
2419,77,Men,30s,sneaker,other
2419,79,Women,50s,sneaker,black
2419,7,Women,30s,basket,white
2419,62,Men,20s,golf,brown
2419,83,Women,20s,sandal,white
2420,34,Men,30s,sandal,blue
2420,42,Women,20s,running,white
2420,89,Men,10s,running,gray
2420,50,Women,10s,golf,gray
2420,41,Unknown,30s,running,red
2421,8,Men,30s,sneaker,red
2421,25,Women,30s,golf,black
2421,71,Women,30s,basket,gray
2421,80,Women,50s,sneaker,brown
2421,20,Women,20s,sandal,brown
2422,12,Kids,40s,running,white
2422,76,Unknown,20s,basket,white
2422,83,Women,20s,sandal,white
2422,80,Women,50s,sneaker,brown
2422,93,Men,20s,sneaker,brown
2423,58,Women,30s,boot,gray
2423,42,Women,20s,running,white
2423,18,Men,10s,sandal,gray
2423,22,Women,30s,sandal,black
2423,27,Women,30s,sandal,black
2424,7,Women,30s,basket,white
2424,16,Men,10s,basket,black
2424,3,Unknown,20s,basket,brown
2424,58,Women,30s,boot,gray
2424,40,Women,40s,basket,gray
2425,72,Women,40s,basket,gray
2425,10,Women,50s,boot,red
2425,31,Kids,40s,basket,red
2425,82,Men,20s,boot,red
2425,22,Women,30s,sandal,black
2426,68,Men,30s,basket,blue
2426,23,Women,40s,running,other
2426,74,Unknown,30s,running,black
2426,72,Women,40s,basket,gray
2426,56,Women,20s,basket,brown
2427,11,Unknown,50s,sandal,white
2427,22,Women,30s,sandal,black
2427,100,Kids,30s,sandal,blue
2427,59,Kids,30s,basket,red
2427,8,Men,30s,sneaker,red
2428,79,Women,50s,sneaker,black
2428,88,Men,20s,sneaker,blue
2428,89,Men,10s,running,gray
2428,29,Men,50s,sneaker,other
2428,28,Women,20s,boot,blue
2429,66,Men,20s,basket,black
2429,33,Men,50s,boot,white
2429,32,Men,20s,sneaker,gray
2429,23,Women,40s,running,other
2429,41,Unknown,30s,running,red
2430,49,Men,40s,boot,other
2430,72,Women,40s,basket,gray
2430,44,Men,30s,running,red
2430,39,Men,30s,running,red
2430,37,Women,20s,basket,brown
2431,50,Women,10s,golf,gray
2431,65,Women,50s,boot,blue
2431,83,Women,20s,sandal,white
2431,85,Women,50s,basket,blue
2431,59,Kids,30s,basket,red
2432,54,Unknown,20s,basket,other
2432,58,Women,30s,boot,gray
2432,68,Men,30s,basket,blue
2432,51,Men,30s,sneaker,red
2432,100,Kids,30s,sandal,blue
2433,28,Women,20s,boot,blue
2433,84,Men,30s,golf,brown
2433,30,Men,50s,basket,gray
2433,37,Women,20s,basket,brown
2433,29,Men,50s,sneaker,other
2434,46,Women,10s,sneaker,other
2434,12,Kids,40s,running,white
2434,28,Women,20s,boot,blue
2434,24,Women,30s,boot,blue
2434,17,Women,30s,golf,black
2435,30,Men,50s,basket,gray
2435,97,Kids,40s,running,blue
2435,65,Women,50s,boot,blue
2435,58,Women,30s,boot,gray
2435,73,Men,40s,golf,blue
2436,23,Women,40s,running,other
2436,33,Men,50s,boot,white
2436,61,Women,20s,basket,blue
2436,1,Women,20s,golf,white
2436,72,Women,40s,basket,gray
2437,98,Kids,40s,boot,red
2437,2,Men,20s,sandal,brown
2437,11,Unknown,50s,sandal,white
2437,81,Women,60s+,sandal,black
2437,41,Unknown,30s,running,red
2438,53,Women,20s,boot,other
2438,85,Women,50s,basket,blue
2438,91,Unknown,20s,golf,black
2438,11,Unknown,50s,sandal,white
2438,71,Women,30s,basket,gray
2439,46,Women,10s,sneaker,other
2439,65,Women,50s,boot,blue
2439,28,Women,20s,boot,blue
2439,30,Men,50s,basket,gray
2439,95,Men,20s,sandal,black
2440,6,Women,50s,basket,white
2440,32,Men,20s,sneaker,gray
2440,87,Kids,40s,boot,other
2440,83,Women,20s,sandal,white
2440,31,Kids,40s,basket,red
2441,98,Kids,40s,boot,red
2441,32,Men,20s,sneaker,gray
2441,4,Kids,30s,boot,white
2441,47,Men,20s,basket,other
2441,19,Women,30s,running,brown
2442,55,Men,20s,golf,black
2442,3,Unknown,20s,basket,brown
2442,8,Men,30s,sneaker,red
2442,16,Men,10s,basket,black
2442,36,Women,50s,golf,white
2443,41,Unknown,30s,running,red
2443,92,Women,20s,golf,other
2443,88,Men,20s,sneaker,blue
2443,22,Women,30s,sandal,black
2443,90,Women,50s,basket,white
2444,11,Unknown,50s,sandal,white
2444,60,Women,40s,basket,other
2444,30,Men,50s,basket,gray
2444,81,Women,60s+,sandal,black
2444,42,Women,20s,running,white
2445,92,Women,20s,golf,other
2445,63,Men,30s,golf,other
2445,49,Men,40s,boot,other
2445,82,Men,20s,boot,red
2445,5,Kids,20s,sandal,brown
2446,27,Women,30s,sandal,black
2446,53,Women,20s,boot,other
2446,93,Men,20s,sneaker,brown
2446,45,Men,20s,boot,other
2446,38,Men,20s,sandal,white
2447,57,Men,30s,basket,white
2447,91,Unknown,20s,golf,black
2447,63,Men,30s,golf,other
2447,3,Unknown,20s,basket,brown
2447,1,Women,20s,golf,white
2448,7,Women,30s,basket,white
2448,93,Men,20s,sneaker,brown
2448,92,Women,20s,golf,other
2448,5,Kids,20s,sandal,brown
2448,83,Women,20s,sandal,white
2449,18,Men,10s,sandal,gray
2449,22,Women,30s,sandal,black
2449,2,Men,20s,sandal,brown
2449,42,Women,20s,running,white
2449,82,Men,20s,boot,red
2450,31,Kids,40s,basket,red
2450,47,Men,20s,basket,other
2450,39,Men,30s,running,red
2450,36,Women,50s,golf,white
2450,49,Men,40s,boot,other
2451,24,Women,30s,boot,blue
2451,75,Women,60s+,running,blue
2451,56,Women,20s,basket,brown
2451,93,Men,20s,sneaker,brown
2451,9,Men,10s,sneaker,blue
2452,30,Men,50s,basket,gray
2452,13,Women,50s,golf,gray
2452,20,Women,20s,sandal,brown
2452,56,Women,20s,basket,brown
2452,43,Women,30s,golf,white
2453,64,Women,30s,basket,other
2453,76,Unknown,20s,basket,white
2453,52,Men,40s,boot,other
2453,74,Unknown,30s,running,black
2453,77,Men,30s,sneaker,other
2454,13,Women,50s,golf,gray
2454,68,Men,30s,basket,blue
2454,86,Men,50s,basket,white
2454,45,Men,20s,boot,other
2454,6,Women,50s,basket,white
2455,15,Men,40s,golf,white
2455,4,Kids,30s,boot,white
2455,7,Women,30s,basket,white
2455,88,Men,20s,sneaker,blue
2455,78,Unknown,30s,golf,red
2456,96,Men,20s,sneaker,black
2456,46,Women,10s,sneaker,other
2456,17,Women,30s,golf,black
2456,29,Men,50s,sneaker,other
2456,6,Women,50s,basket,white
2457,12,Kids,40s,running,white
2457,7,Women,30s,basket,white
2457,100,Kids,30s,sandal,blue
2457,86,Men,50s,basket,white
2457,84,Men,30s,golf,brown
2458,12,Kids,40s,running,white
2458,27,Women,30s,sandal,black
2458,28,Women,20s,boot,blue
2458,1,Women,20s,golf,white
2458,89,Men,10s,running,gray
2459,49,Men,40s,boot,other
2459,86,Men,50s,basket,white
2459,24,Women,30s,boot,blue
2459,18,Men,10s,sandal,gray
2459,66,Men,20s,basket,black
2460,61,Women,20s,basket,blue
2460,100,Kids,30s,sandal,blue
2460,69,Men,20s,sneaker,white
2460,12,Kids,40s,running,white
2460,74,Unknown,30s,running,black
2461,17,Women,30s,golf,black
2461,86,Men,50s,basket,white
2461,33,Men,50s,boot,white
2461,25,Women,30s,golf,black
2461,24,Women,30s,boot,blue
2462,22,Women,30s,sandal,black
2462,87,Kids,40s,boot,other
2462,54,Unknown,20s,basket,other
2462,72,Women,40s,basket,gray
2462,32,Men,20s,sneaker,gray
2463,12,Kids,40s,running,white
2463,8,Men,30s,sneaker,red
2463,93,Men,20s,sneaker,brown
2463,67,Men,20s,sandal,brown
2463,10,Women,50s,boot,red
2464,12,Kids,40s,running,white
2464,6,Women,50s,basket,white
2464,32,Men,20s,sneaker,gray
2464,65,Women,50s,boot,blue
2464,43,Women,30s,golf,white
2465,25,Women,30s,golf,black
2465,26,Women,40s,sneaker,brown
2465,84,Men,30s,golf,brown
2465,77,Men,30s,sneaker,other
2465,38,Men,20s,sandal,white
2466,47,Men,20s,basket,other
2466,93,Men,20s,sneaker,brown
2466,1,Women,20s,golf,white
2466,35,Kids,20s,golf,gray
2466,40,Women,40s,basket,gray
2467,44,Men,30s,running,red
2467,31,Kids,40s,basket,red
2467,36,Women,50s,golf,white
2467,46,Women,10s,sneaker,other
2467,92,Women,20s,golf,other
2468,28,Women,20s,boot,blue
2468,32,Men,20s,sneaker,gray
2468,36,Women,50s,golf,white
2468,42,Women,20s,running,white
2468,94,Women,50s,running,blue
2469,35,Kids,20s,golf,gray
2469,95,Men,20s,sandal,black
2469,30,Men,50s,basket,gray
2469,88,Men,20s,sneaker,blue
2469,98,Kids,40s,boot,red
2470,97,Kids,40s,running,blue
2470,48,Men,50s,boot,white
2470,25,Women,30s,golf,black
2470,34,Men,30s,sandal,blue
2470,33,Men,50s,boot,white
2471,26,Women,40s,sneaker,brown
2471,58,Women,30s,boot,gray
2471,55,Men,20s,golf,black
2471,51,Men,30s,sneaker,red
2471,84,Men,30s,golf,brown
2472,35,Kids,20s,golf,gray
2472,49,Men,40s,boot,other
2472,32,Men,20s,sneaker,gray
2472,65,Women,50s,boot,blue
2472,69,Men,20s,sneaker,white
2473,46,Women,10s,sneaker,other
2473,85,Women,50s,basket,blue
2473,27,Women,30s,sandal,black
2473,14,Women,20s,sandal,red
2473,2,Men,20s,sandal,brown
2474,17,Women,30s,golf,black
2474,66,Men,20s,basket,black
2474,67,Men,20s,sandal,brown
2474,42,Women,20s,running,white
2474,20,Women,20s,sandal,brown
2475,28,Women,20s,boot,blue
2475,25,Women,30s,golf,black
2475,57,Men,30s,basket,white
2475,13,Women,50s,golf,gray
2475,31,Kids,40s,basket,red
2476,99,Women,30s,running,gray
2476,50,Women,10s,golf,gray
2476,81,Women,60s+,sandal,black
2476,30,Men,50s,basket,gray
2476,59,Kids,30s,basket,red
2477,26,Women,40s,sneaker,brown
2477,73,Men,40s,golf,blue
2477,19,Women,30s,running,brown
2477,50,Women,10s,golf,gray
2477,64,Women,30s,basket,other
2478,97,Kids,40s,running,blue
2478,90,Women,50s,basket,white
2478,57,Men,30s,basket,white
2478,29,Men,50s,sneaker,other
2478,19,Women,30s,running,brown
2479,27,Women,30s,sandal,black
2479,7,Women,30s,basket,white
2479,91,Unknown,20s,golf,black
2479,86,Men,50s,basket,white
2479,25,Women,30s,golf,black
2480,99,Women,30s,running,gray
2480,56,Women,20s,basket,brown
2480,69,Men,20s,sneaker,white
2480,55,Men,20s,golf,black
2480,44,Men,30s,running,red
2481,22,Women,30s,sandal,black
2481,99,Women,30s,running,gray
2481,43,Women,30s,golf,white
2481,88,Men,20s,sneaker,blue
2481,74,Unknown,30s,running,black
2482,10,Women,50s,boot,red
2482,75,Women,60s+,running,blue
2482,86,Men,50s,basket,white
2482,42,Women,20s,running,white
2482,93,Men,20s,sneaker,brown
2483,73,Men,40s,golf,blue
2483,16,Men,10s,basket,black
2483,18,Men,10s,sandal,gray
2483,44,Men,30s,running,red
2483,57,Men,30s,basket,white
2484,29,Men,50s,sneaker,other
2484,35,Kids,20s,golf,gray
2484,1,Women,20s,golf,white
2484,2,Men,20s,sandal,brown
2484,95,Men,20s,sandal,black
2485,96,Men,20s,sneaker,black
2485,93,Men,20s,sneaker,brown
2485,42,Women,20s,running,white
2485,33,Men,50s,boot,white
2485,40,Women,40s,basket,gray
2486,58,Women,30s,boot,gray
2486,5,Kids,20s,sandal,brown
2486,6,Women,50s,basket,white
2486,65,Women,50s,boot,blue
2486,50,Women,10s,golf,gray
2487,34,Men,30s,sandal,blue
2487,68,Men,30s,basket,blue
2487,71,Women,30s,basket,gray
2487,9,Men,10s,sneaker,blue
2487,97,Kids,40s,running,blue
2488,64,Women,30s,basket,other
2488,84,Men,30s,golf,brown
2488,17,Women,30s,golf,black
2488,73,Men,40s,golf,blue
2488,42,Women,20s,running,white
2489,15,Men,40s,golf,white
2489,82,Men,20s,boot,red
2489,49,Men,40s,boot,other
2489,59,Kids,30s,basket,red
2489,2,Men,20s,sandal,brown
2490,50,Women,10s,golf,gray
2490,5,Kids,20s,sandal,brown
2490,49,Men,40s,boot,other
2490,84,Men,30s,golf,brown
2490,28,Women,20s,boot,blue
2491,74,Unknown,30s,running,black
2491,34,Men,30s,sandal,blue
2491,69,Men,20s,sneaker,white
2491,24,Women,30s,boot,blue
2491,25,Women,30s,golf,black
2492,57,Men,30s,basket,white
2492,70,Kids,60s+,boot,gray
2492,4,Kids,30s,boot,white
2492,87,Kids,40s,boot,other
2492,43,Women,30s,golf,white
2493,8,Men,30s,sneaker,red
2493,62,Men,20s,golf,brown
2493,11,Unknown,50s,sandal,white
2493,77,Men,30s,sneaker,other
2493,14,Women,20s,sandal,red
2494,78,Unknown,30s,golf,red
2494,68,Men,30s,basket,blue
2494,43,Women,30s,golf,white
2494,91,Unknown,20s,golf,black
2494,85,Women,50s,basket,blue
2495,40,Women,40s,basket,gray
2495,31,Kids,40s,basket,red
2495,35,Kids,20s,golf,gray
2495,77,Men,30s,sneaker,other
2495,26,Women,40s,sneaker,brown
2496,26,Women,40s,sneaker,brown
2496,81,Women,60s+,sandal,black
2496,63,Men,30s,golf,other
2496,25,Women,30s,golf,black
2496,70,Kids,60s+,boot,gray
2497,76,Unknown,20s,basket,white
2497,28,Women,20s,boot,blue
2497,72,Women,40s,basket,gray
2497,84,Men,30s,golf,brown
2497,22,Women,30s,sandal,black
2498,21,Women,40s,sandal,blue
2498,66,Men,20s,basket,black
2498,40,Women,40s,basket,gray
2498,72,Women,40s,basket,gray
2498,71,Women,30s,basket,gray
2499,66,Men,20s,basket,black
2499,50,Women,10s,golf,gray
2499,32,Men,20s,sneaker,gray
2499,86,Men,50s,basket,white
2499,81,Women,60s+,sandal,black
2500,7,Women,30s,basket,white
2500,30,Men,50s,basket,gray
2500,26,Women,40s,sneaker,brown
2500,72,Women,40s,basket,gray
2500,43,Women,30s,golf,white
2501,88,Men,20s,sneaker,blue
2501,96,Men,20s,sneaker,black
2501,64,Women,30s,basket,other
2501,39,Men,30s,running,red
2501,17,Women,30s,golf,black
2502,50,Women,10s,golf,gray
2502,20,Women,20s,sandal,brown
2502,36,Women,50s,golf,white
2502,55,Men,20s,golf,black
2502,86,Men,50s,basket,white
2503,68,Men,30s,basket,blue
2503,56,Women,20s,basket,brown
2503,11,Unknown,50s,sandal,white
2503,40,Women,40s,basket,gray
2503,64,Women,30s,basket,other
2504,32,Men,20s,sneaker,gray
2504,69,Men,20s,sneaker,white
2504,29,Men,50s,sneaker,other
2504,87,Kids,40s,boot,other
2504,30,Men,50s,basket,gray
2505,100,Kids,30s,sandal,blue
2505,59,Kids,30s,basket,red
2505,44,Men,30s,running,red
2505,89,Men,10s,running,gray
2505,41,Unknown,30s,running,red
2506,79,Women,50s,sneaker,black
2506,19,Women,30s,running,brown
2506,2,Men,20s,sandal,brown
2506,45,Men,20s,boot,other
2506,17,Women,30s,golf,black
2507,21,Women,40s,sandal,blue
2507,86,Men,50s,basket,white
2507,25,Women,30s,golf,black
2507,47,Men,20s,basket,other
2507,70,Kids,60s+,boot,gray
2508,53,Women,20s,boot,other
2508,88,Men,20s,sneaker,blue
2508,33,Men,50s,boot,white
2508,23,Women,40s,running,other
2508,21,Women,40s,sandal,blue
2509,39,Men,30s,running,red
2509,76,Unknown,20s,basket,white
2509,33,Men,50s,boot,white
2509,96,Men,20s,sneaker,black
2509,25,Women,30s,golf,black
2510,87,Kids,40s,boot,other
2510,69,Men,20s,sneaker,white
2510,92,Women,20s,golf,other
2510,63,Men,30s,golf,other
2510,97,Kids,40s,running,blue
2511,72,Women,40s,basket,gray
2511,65,Women,50s,boot,blue
2511,14,Women,20s,sandal,red
2511,41,Unknown,30s,running,red
2511,10,Women,50s,boot,red
2512,54,Unknown,20s,basket,other
2512,61,Women,20s,basket,blue
2512,63,Men,30s,golf,other
2512,78,Unknown,30s,golf,red
2512,47,Men,20s,basket,other
2513,4,Kids,30s,boot,white
2513,76,Unknown,20s,basket,white
2513,77,Men,30s,sneaker,other
2513,40,Women,40s,basket,gray
2513,29,Men,50s,sneaker,other
2514,89,Men,10s,running,gray
2514,87,Kids,40s,boot,other
2514,13,Women,50s,golf,gray
2514,80,Women,50s,sneaker,brown
2514,17,Women,30s,golf,black
2515,44,Men,30s,running,red
2515,92,Women,20s,golf,other
2515,18,Men,10s,sandal,gray
2515,82,Men,20s,boot,red
2515,64,Women,30s,basket,other
2516,88,Men,20s,sneaker,blue
2516,6,Women,50s,basket,white
2516,56,Women,20s,basket,brown
2516,16,Men,10s,basket,black
2516,58,Women,30s,boot,gray
2517,82,Men,20s,boot,red
2517,25,Women,30s,golf,black
2517,53,Women,20s,boot,other
2517,3,Unknown,20s,basket,brown
2517,34,Men,30s,sandal,blue
2518,60,Women,40s,basket,other
2518,9,Men,10s,sneaker,blue
2518,56,Women,20s,basket,brown
2518,79,Women,50s,sneaker,black
2518,42,Women,20s,running,white
2519,13,Women,50s,golf,gray
2519,33,Men,50s,boot,white
2519,84,Men,30s,golf,brown
2519,46,Women,10s,sneaker,other
2519,68,Men,30s,basket,blue
2520,68,Men,30s,basket,blue
2520,93,Men,20s,sneaker,brown
2520,13,Women,50s,golf,gray
2520,5,Kids,20s,sandal,brown
2520,44,Men,30s,running,red
2521,30,Men,50s,basket,gray
2521,23,Women,40s,running,other
2521,16,Men,10s,basket,black
2521,77,Men,30s,sneaker,other
2521,20,Women,20s,sandal,brown
2522,20,Women,20s,sandal,brown
2522,25,Women,30s,golf,black
2522,9,Men,10s,sneaker,blue
2522,21,Women,40s,sandal,blue
2522,4,Kids,30s,boot,white
2523,66,Men,20s,basket,black
2523,43,Women,30s,golf,white
2523,31,Kids,40s,basket,red
2523,53,Women,20s,boot,other
2523,30,Men,50s,basket,gray
2524,96,Men,20s,sneaker,black
2524,41,Unknown,30s,running,red
2524,10,Women,50s,boot,red
2524,19,Women,30s,running,brown
2524,38,Men,20s,sandal,white
2525,49,Men,40s,boot,other
2525,81,Women,60s+,sandal,black
2525,61,Women,20s,basket,blue
2525,24,Women,30s,boot,blue
2525,55,Men,20s,golf,black
2526,14,Women,20s,sandal,red
2526,34,Men,30s,sandal,blue
2526,30,Men,50s,basket,gray
2526,73,Men,40s,golf,blue
2526,26,Women,40s,sneaker,brown
2527,73,Men,40s,golf,blue
2527,15,Men,40s,golf,white
2527,33,Men,50s,boot,white
2527,96,Men,20s,sneaker,black
2527,99,Women,30s,running,gray
2528,78,Unknown,30s,golf,red
2528,99,Women,30s,running,gray
2528,11,Unknown,50s,sandal,white
2528,75,Women,60s+,running,blue
2528,98,Kids,40s,boot,red
2529,53,Women,20s,boot,other
2529,13,Women,50s,golf,gray
2529,5,Kids,20s,sandal,brown
2529,50,Women,10s,golf,gray
2529,36,Women,50s,golf,white
2530,31,Kids,40s,basket,red
2530,71,Women,30s,basket,gray
2530,55,Men,20s,golf,black
2530,6,Women,50s,basket,white
2530,97,Kids,40s,running,blue
2531,82,Men,20s,boot,red
2531,13,Women,50s,golf,gray
2531,95,Men,20s,sandal,black
2531,65,Women,50s,boot,blue
2531,30,Men,50s,basket,gray
2532,97,Kids,40s,running,blue
2532,34,Men,30s,sandal,blue
2532,9,Men,10s,sneaker,blue
2532,40,Women,40s,basket,gray
2532,38,Men,20s,sandal,white
2533,77,Men,30s,sneaker,other
2533,43,Women,30s,golf,white
2533,48,Men,50s,boot,white
2533,61,Women,20s,basket,blue
2533,78,Unknown,30s,golf,red
2534,17,Women,30s,golf,black
2534,59,Kids,30s,basket,red
2534,68,Men,30s,basket,blue
2534,20,Women,20s,sandal,brown
2534,43,Women,30s,golf,white
2535,74,Unknown,30s,running,black
2535,81,Women,60s+,sandal,black
2535,67,Men,20s,sandal,brown
2535,11,Unknown,50s,sandal,white
2535,98,Kids,40s,boot,red
2536,5,Kids,20s,sandal,brown
2536,65,Women,50s,boot,blue
2536,56,Women,20s,basket,brown
2536,7,Women,30s,basket,white
2536,29,Men,50s,sneaker,other
2537,2,Men,20s,sandal,brown
2537,87,Kids,40s,boot,other
2537,11,Unknown,50s,sandal,white
2537,38,Men,20s,sandal,white
